Days;Net_DP1;Net_RV1;Net_DP8;Net_DP2;Net_DP3;Net_DP4;Net_DP6;Net_DP7;Net_Porfolio;Cum_Net_DP1;Cum_Net_RV1;Cum_Net_DP8;Cum_Net_DP2;Cum_Net_DP3;Cum_Net_DP4;Cum_Net_DP6;Cum_Net_DP7;Cum_Net_Porfolio;Total_DP1;Total_RV1;Total_DP8;Total_DP2;Total_DP3;Total_DP4;Total_DP6;Total_DP7;Total_Porfolio
2022-01-03;0.0;0.0;0.0;0.0;0.0;-362.5;0.0;0.0;-362.5;0.0;0.0;0.0;0.0;0.0;-362.5;0.0;0.0;-362.5;50000.0;50000.0;50000.0;50000.0;50000.0;49637.5;50000.0;50000.0;49637.5
2022-01-04;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;0.0;-15.0;0.0;0.0;0.0;0.0;0.0;-377.5;0.0;0.0;-377.5;50000.0;50000.0;50000.0;50000.0;50000.0;49622.5;50000.0;50000.0;49622.5
2022-01-05;0.0;0.0;0.0;0.0;0.0;105.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0;0.0;-272.5;0.0;0.0;-272.5;50000.0;50000.0;50000.0;50000.0;50000.0;49727.5;50000.0;50000.0;49727.5
2022-01-06;0.0;0.0;0.0;0.0;0.0;-285.0;0.0;0.0;-285.0;0.0;0.0;0.0;0.0;0.0;-557.5;0.0;0.0;-557.5;50000.0;50000.0;50000.0;50000.0;50000.0;49442.5;50000.0;50000.0;49442.5
2022-01-07;0.0;0.0;0.0;0.0;0.0;-525.0;0.0;0.0;-525.0;0.0;0.0;0.0;0.0;0.0;-1082.5;0.0;0.0;-1082.5;50000.0;50000.0;50000.0;50000.0;50000.0;48917.5;50000.0;50000.0;48917.5
2022-01-10;0.0;0.0;0.0;0.0;0.0;-405.0;0.0;0.0;-405.0;0.0;0.0;0.0;0.0;0.0;-1487.5;0.0;0.0;-1487.5;50000.0;50000.0;50000.0;50000.0;50000.0;48512.5;50000.0;50000.0;48512.5
2022-01-11;0.0;0.0;0.0;0.0;0.0;-225.0;0.0;0.0;-225.0;0.0;0.0;0.0;0.0;0.0;-1712.5;0.0;0.0;-1712.5;50000.0;50000.0;50000.0;50000.0;50000.0;48287.5;50000.0;50000.0;48287.5
2022-01-12;0.0;0.0;0.0;0.0;0.0;-150.0;0.0;0.0;-150.0;0.0;0.0;0.0;0.0;0.0;-1862.5;0.0;0.0;-1862.5;50000.0;50000.0;50000.0;50000.0;50000.0;48137.5;50000.0;50000.0;48137.5
2022-01-13;0.0;0.0;0.0;0.0;0.0;105.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0;0.0;-1757.5;0.0;0.0;-1757.5;50000.0;50000.0;50000.0;50000.0;50000.0;48242.5;50000.0;50000.0;48242.5
2022-01-14;0.0;0.0;0.0;0.0;0.0;690.0;0.0;0.0;690.0;0.0;0.0;0.0;0.0;0.0;-1067.5;0.0;0.0;-1067.5;50000.0;50000.0;50000.0;50000.0;50000.0;48932.5;50000.0;50000.0;48932.5
2022-01-17;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;-947.5;0.0;0.0;-947.5;50000.0;50000.0;50000.0;50000.0;50000.0;49052.5;50000.0;50000.0;49052.5
2022-01-18;0.0;0.0;0.0;0.0;0.0;-305.0;0.0;0.0;-305.0;0.0;0.0;0.0;0.0;0.0;-1252.5;0.0;0.0;-1252.5;50000.0;50000.0;50000.0;50000.0;50000.0;48747.5;50000.0;50000.0;48747.5
2022-01-19;0.0;0.0;0.0;0.0;0.0;345.0;0.0;0.0;345.0;0.0;0.0;0.0;0.0;0.0;-907.5;0.0;0.0;-907.5;50000.0;50000.0;50000.0;50000.0;50000.0;49092.5;50000.0;50000.0;49092.5
2022-01-20;0.0;0.0;0.0;0.0;0.0;-405.0;0.0;0.0;-405.0;0.0;0.0;0.0;0.0;0.0;-1312.5;0.0;0.0;-1312.5;50000.0;50000.0;50000.0;50000.0;50000.0;48687.5;50000.0;50000.0;48687.5
2022-01-21;0.0;0.0;0.0;0.0;0.0;-390.0;0.0;0.0;-390.0;0.0;0.0;0.0;0.0;0.0;-1702.5;0.0;0.0;-1702.5;50000.0;50000.0;50000.0;50000.0;50000.0;48297.5;50000.0;50000.0;48297.5
2022-01-24;0.0;0.0;0.0;0.0;0.0;-920.0;0.0;0.0;-920.0;0.0;0.0;0.0;0.0;0.0;-2622.5;0.0;0.0;-2622.5;50000.0;50000.0;50000.0;50000.0;50000.0;47377.5;50000.0;50000.0;47377.5
2022-01-25;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;-2292.5;0.0;0.0;-2292.5;50000.0;50000.0;50000.0;50000.0;50000.0;47707.5;50000.0;50000.0;47707.5
2022-01-26;0.0;0.0;0.0;0.0;0.0;997.5;0.0;0.0;997.5;0.0;0.0;0.0;0.0;0.0;-1295.0;0.0;0.0;-1295.0;50000.0;50000.0;50000.0;50000.0;50000.0;48705.0;50000.0;50000.0;48705.0
2022-01-27;0.0;0.0;0.0;0.0;0.0;320.0;0.0;0.0;320.0;0.0;0.0;0.0;0.0;0.0;-975.0;0.0;0.0;-975.0;50000.0;50000.0;50000.0;50000.0;50000.0;49025.0;50000.0;50000.0;49025.0
2022-01-28;0.0;0.0;0.0;0.0;0.0;410.0;0.0;0.0;410.0;0.0;0.0;0.0;0.0;0.0;-565.0;0.0;0.0;-565.0;50000.0;50000.0;50000.0;50000.0;50000.0;49435.0;50000.0;50000.0;49435.0
2022-01-31;0.0;0.0;0.0;0.0;0.0;600.0;0.0;0.0;600.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;35.0;50000.0;50000.0;50000.0;50000.0;50000.0;50035.0;50000.0;50000.0;50035.0
2022-02-01;0.0;0.0;0.0;0.0;0.0;225.0;0.0;0.0;225.0;0.0;0.0;0.0;0.0;0.0;260.0;0.0;0.0;260.0;50000.0;50000.0;50000.0;50000.0;50000.0;50260.0;50000.0;50000.0;50260.0
2022-02-02;0.0;0.0;0.0;0.0;0.0;-285.0;0.0;0.0;-285.0;0.0;0.0;0.0;0.0;0.0;-25.0;0.0;0.0;-25.0;50000.0;50000.0;50000.0;50000.0;50000.0;49975.0;50000.0;50000.0;49975.0
2022-02-03;0.0;0.0;0.0;0.0;0.0;-460.0;0.0;0.0;-460.0;0.0;0.0;0.0;0.0;0.0;-485.0;0.0;0.0;-485.0;50000.0;50000.0;50000.0;50000.0;50000.0;49515.0;50000.0;50000.0;49515.0
2022-02-04;0.0;0.0;0.0;0.0;0.0;-45.0;0.0;0.0;-45.0;0.0;0.0;0.0;0.0;0.0;-530.0;0.0;0.0;-530.0;50000.0;50000.0;50000.0;50000.0;50000.0;49470.0;50000.0;50000.0;49470.0
2022-02-07;0.0;0.0;0.0;0.0;0.0;345.0;0.0;0.0;345.0;0.0;0.0;0.0;0.0;0.0;-185.0;0.0;0.0;-185.0;50000.0;50000.0;50000.0;50000.0;50000.0;49815.0;50000.0;50000.0;49815.0
2022-02-08;0.0;0.0;0.0;0.0;0.0;-260.0;0.0;0.0;-260.0;0.0;0.0;0.0;0.0;0.0;-445.0;0.0;0.0;-445.0;50000.0;50000.0;50000.0;50000.0;50000.0;49555.0;50000.0;50000.0;49555.0
2022-02-09;0.0;0.0;0.0;0.0;0.0;57.5;0.0;0.0;57.5;0.0;0.0;0.0;0.0;0.0;-387.5;0.0;0.0;-387.5;50000.0;50000.0;50000.0;50000.0;50000.0;49612.5;50000.0;50000.0;49612.5
2022-02-10;0.0;0.0;0.0;0.0;0.0;-390.0;0.0;0.0;-390.0;0.0;0.0;0.0;0.0;0.0;-777.5;0.0;0.0;-777.5;50000.0;50000.0;50000.0;50000.0;50000.0;49222.5;50000.0;50000.0;49222.5
2022-02-11;0.0;0.0;0.0;0.0;0.0;-405.0;0.0;0.0;-405.0;0.0;0.0;0.0;0.0;0.0;-1182.5;0.0;0.0;-1182.5;50000.0;50000.0;50000.0;50000.0;50000.0;48817.5;50000.0;50000.0;48817.5
2022-02-14;0.0;0.0;0.0;0.0;0.0;-150.0;0.0;0.0;-150.0;0.0;0.0;0.0;0.0;0.0;-1332.5;0.0;0.0;-1332.5;50000.0;50000.0;50000.0;50000.0;50000.0;48667.5;50000.0;50000.0;48667.5
2022-02-15;0.0;0.0;0.0;0.0;0.0;202.5;0.0;0.0;202.5;0.0;0.0;0.0;0.0;0.0;-1130.0;0.0;0.0;-1130.0;50000.0;50000.0;50000.0;50000.0;50000.0;48870.0;50000.0;50000.0;48870.0
2022-02-16;0.0;0.0;0.0;0.0;0.0;480.0;0.0;0.0;480.0;0.0;0.0;0.0;0.0;0.0;-650.0;0.0;0.0;-650.0;50000.0;50000.0;50000.0;50000.0;50000.0;49350.0;50000.0;50000.0;49350.0
2022-02-17;0.0;0.0;0.0;0.0;0.0;-150.0;0.0;0.0;-150.0;0.0;0.0;0.0;0.0;0.0;-800.0;0.0;0.0;-800.0;50000.0;50000.0;50000.0;50000.0;50000.0;49200.0;50000.0;50000.0;49200.0
2022-02-18;0.0;0.0;0.0;0.0;0.0;-92.5;0.0;0.0;-92.5;0.0;0.0;0.0;0.0;0.0;-892.5;0.0;0.0;-892.5;50000.0;50000.0;50000.0;50000.0;50000.0;49107.5;50000.0;50000.0;49107.5
2022-02-21;0.0;0.0;0.0;0.0;0.0;-405.0;0.0;0.0;-405.0;0.0;0.0;0.0;0.0;0.0;-1297.5;0.0;0.0;-1297.5;50000.0;50000.0;50000.0;50000.0;50000.0;48702.5;50000.0;50000.0;48702.5
2022-02-22;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;0.0;-165.0;0.0;0.0;0.0;0.0;0.0;-1462.5;0.0;0.0;-1462.5;50000.0;50000.0;50000.0;50000.0;50000.0;48537.5;50000.0;50000.0;48537.5
2022-02-23;0.0;0.0;0.0;0.0;0.0;-150.0;0.0;0.0;-150.0;0.0;0.0;0.0;0.0;0.0;-1612.5;0.0;0.0;-1612.5;50000.0;50000.0;50000.0;50000.0;50000.0;48387.5;50000.0;50000.0;48387.5
2022-02-24;0.0;0.0;0.0;0.0;0.0;-1185.0;0.0;0.0;-1185.0;0.0;0.0;0.0;0.0;0.0;-2797.5;0.0;0.0;-2797.5;50000.0;50000.0;50000.0;50000.0;50000.0;47202.5;50000.0;50000.0;47202.5
2022-02-25;0.0;0.0;0.0;0.0;0.0;90.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;0.0;-2707.5;0.0;0.0;-2707.5;50000.0;50000.0;50000.0;50000.0;50000.0;47292.5;50000.0;50000.0;47292.5
2022-02-28;0.0;0.0;0.0;0.0;0.0;325.0;0.0;0.0;325.0;0.0;0.0;0.0;0.0;0.0;-2382.5;0.0;0.0;-2382.5;50000.0;50000.0;50000.0;50000.0;50000.0;47617.5;50000.0;50000.0;47617.5
2022-03-01;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;-2412.5;0.0;0.0;-2412.5;50000.0;50000.0;50000.0;50000.0;50000.0;47587.5;50000.0;50000.0;47587.5
2022-03-02;0.0;0.0;0.0;0.0;0.0;90.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;0.0;-2322.5;0.0;0.0;-2322.5;50000.0;50000.0;50000.0;50000.0;50000.0;47677.5;50000.0;50000.0;47677.5
2022-03-03;0.0;0.0;0.0;0.0;0.0;-765.0;0.0;0.0;-765.0;0.0;0.0;0.0;0.0;0.0;-3087.5;0.0;0.0;-3087.5;50000.0;50000.0;50000.0;50000.0;50000.0;46912.5;50000.0;50000.0;46912.5
2022-03-04;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;0.0;-165.0;0.0;0.0;0.0;0.0;0.0;-3252.5;0.0;0.0;-3252.5;50000.0;50000.0;50000.0;50000.0;50000.0;46747.5;50000.0;50000.0;46747.5
2022-03-07;0.0;0.0;0.0;0.0;0.0;592.5;0.0;0.0;592.5;0.0;0.0;0.0;0.0;0.0;-2660.0;0.0;0.0;-2660.0;50000.0;50000.0;50000.0;50000.0;50000.0;47340.0;50000.0;50000.0;47340.0
2022-03-08;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;-2330.0;0.0;0.0;-2330.0;50000.0;50000.0;50000.0;50000.0;50000.0;47670.0;50000.0;50000.0;47670.0
2022-03-09;0.0;0.0;0.0;0.0;0.0;-60.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;-2390.0;0.0;0.0;-2390.0;50000.0;50000.0;50000.0;50000.0;50000.0;47610.0;50000.0;50000.0;47610.0
2022-03-10;0.0;0.0;0.0;0.0;0.0;720.0;0.0;0.0;720.0;0.0;0.0;0.0;0.0;0.0;-1670.0;0.0;0.0;-1670.0;50000.0;50000.0;50000.0;50000.0;50000.0;48330.0;50000.0;50000.0;48330.0
2022-03-11;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;-1700.0;0.0;0.0;-1700.0;50000.0;50000.0;50000.0;50000.0;50000.0;48300.0;50000.0;50000.0;48300.0
2022-03-14;0.0;0.0;0.0;0.0;0.0;-300.0;0.0;0.0;-300.0;0.0;0.0;0.0;0.0;0.0;-2000.0;0.0;0.0;-2000.0;50000.0;50000.0;50000.0;50000.0;50000.0;48000.0;50000.0;50000.0;48000.0
2022-03-15;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;-1950.0;0.0;0.0;-1950.0;50000.0;50000.0;50000.0;50000.0;50000.0;48050.0;50000.0;50000.0;48050.0
2022-03-16;0.0;0.0;0.0;0.0;0.0;-40.0;0.0;0.0;-40.0;0.0;0.0;0.0;0.0;0.0;-1990.0;0.0;0.0;-1990.0;50000.0;50000.0;50000.0;50000.0;50000.0;48010.0;50000.0;50000.0;48010.0
2022-03-17;0.0;0.0;0.0;0.0;0.0;-285.0;0.0;0.0;-285.0;0.0;0.0;0.0;0.0;0.0;-2275.0;0.0;0.0;-2275.0;50000.0;50000.0;50000.0;50000.0;50000.0;47725.0;50000.0;50000.0;47725.0
2022-03-18;0.0;0.0;0.0;0.0;0.0;225.0;0.0;0.0;225.0;0.0;0.0;0.0;0.0;0.0;-2050.0;0.0;0.0;-2050.0;50000.0;50000.0;50000.0;50000.0;50000.0;47950.0;50000.0;50000.0;47950.0
2022-03-21;0.0;0.0;0.0;0.0;0.0;-702.5;0.0;0.0;-702.5;0.0;0.0;0.0;0.0;0.0;-2752.5;0.0;0.0;-2752.5;50000.0;50000.0;50000.0;50000.0;50000.0;47247.5;50000.0;50000.0;47247.5
2022-03-22;0.0;0.0;0.0;0.0;0.0;345.0;0.0;0.0;345.0;0.0;0.0;0.0;0.0;0.0;-2407.5;0.0;0.0;-2407.5;50000.0;50000.0;50000.0;50000.0;50000.0;47592.5;50000.0;50000.0;47592.5
2022-03-23;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;0.0;-15.0;0.0;0.0;0.0;0.0;0.0;-2422.5;0.0;0.0;-2422.5;50000.0;50000.0;50000.0;50000.0;50000.0;47577.5;50000.0;50000.0;47577.5
2022-03-24;0.0;0.0;0.0;0.0;0.0;-270.0;0.0;0.0;-270.0;0.0;0.0;0.0;0.0;0.0;-2692.5;0.0;0.0;-2692.5;50000.0;50000.0;50000.0;50000.0;50000.0;47307.5;50000.0;50000.0;47307.5
2022-03-25;0.0;0.0;0.0;0.0;0.0;-645.0;0.0;0.0;-645.0;0.0;0.0;0.0;0.0;0.0;-3337.5;0.0;0.0;-3337.5;50000.0;50000.0;50000.0;50000.0;50000.0;46662.5;50000.0;50000.0;46662.5
2022-03-28;0.0;0.0;0.0;0.0;0.0;360.0;0.0;0.0;360.0;0.0;0.0;0.0;0.0;0.0;-2977.5;0.0;0.0;-2977.5;50000.0;50000.0;50000.0;50000.0;50000.0;47022.5;50000.0;50000.0;47022.5
2022-03-29;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;-3007.5;0.0;0.0;-3007.5;50000.0;50000.0;50000.0;50000.0;50000.0;46992.5;50000.0;50000.0;46992.5
2022-03-30;0.0;0.0;0.0;0.0;0.0;295.0;0.0;0.0;295.0;0.0;0.0;0.0;0.0;0.0;-2712.5;0.0;0.0;-2712.5;50000.0;50000.0;50000.0;50000.0;50000.0;47287.5;50000.0;50000.0;47287.5
2022-03-31;0.0;0.0;0.0;0.0;0.0;240.0;0.0;0.0;240.0;0.0;0.0;0.0;0.0;0.0;-2472.5;0.0;0.0;-2472.5;50000.0;50000.0;50000.0;50000.0;50000.0;47527.5;50000.0;50000.0;47527.5
2022-04-01;0.0;0.0;0.0;0.0;0.0;-540.0;0.0;0.0;-540.0;0.0;0.0;0.0;0.0;0.0;-3012.5;0.0;0.0;-3012.5;50000.0;50000.0;50000.0;50000.0;50000.0;46987.5;50000.0;50000.0;46987.5
2022-04-03;0.0;0.0;0.0;0.0;0.0;120.0;0.0;95.0;215.0;0.0;0.0;0.0;0.0;0.0;-2892.5;0.0;95.0;-2797.5;50000.0;50000.0;50000.0;50000.0;50000.0;47107.5;50000.0;50095.0;47202.5
2022-04-04;90.0;0.0;-150.0;-172.5;-20.0;-525.0;0.0;267.5;-510.0;90.0;0.0;-150.0;-172.5;-20.0;-3417.5;0.0;362.5;-3307.5;50090.0;50000.0;49850.0;49827.5;49980.0;46582.5;50000.0;50362.5;46692.5
2022-04-05;-27.5;0.0;-150.0;-202.5;-20.0;-270.0;0.0;252.5;-417.5;62.5;0.0;-300.0;-375.0;-40.0;-3687.5;0.0;615.0;-3725.0;50062.5;50000.0;49700.0;49625.0;49960.0;46312.5;50000.0;50615.0;46275.0
2022-04-06;465.0;0.0;-147.5;290.0;100.0;402.5;0.0;-250.0;860.0;527.5;0.0;-447.5;-85.0;60.0;-3285.0;0.0;365.0;-2865.0;50527.5;50000.0;49552.5;49915.0;50060.0;46715.0;50000.0;50365.0;47135.0
2022-04-07;-220.0;0.0;105.0;-132.5;-140.0;-15.0;0.0;-40.0;-442.5;307.5;0.0;-342.5;-217.5;-80.0;-3300.0;0.0;325.0;-3307.5;50307.5;50000.0;49657.5;49782.5;49920.0;46700.0;50000.0;50325.0;46692.5
2022-04-08;237.5;0.0;225.0;325.0;480.0;105.0;0.0;0.0;1372.5;545.0;0.0;-117.5;107.5;400.0;-3195.0;0.0;325.0;-1935.0;50545.0;50000.0;49882.5;50107.5;50400.0;46805.0;50000.0;50325.0;48065.0
2022-04-10;-230.0;0.0;0.0;-317.5;0.0;0.0;0.0;0.0;-547.5;315.0;0.0;-117.5;-210.0;400.0;-3195.0;0.0;325.0;-2482.5;50315.0;50000.0;49882.5;49790.0;50400.0;46805.0;50000.0;50325.0;47517.5
2022-04-11;205.0;0.0;-775.0;260.0;457.5;-285.0;0.0;37.5;-100.0;520.0;0.0;-892.5;50.0;857.5;-3480.0;0.0;362.5;-2582.5;50520.0;50000.0;49107.5;50050.0;50857.5;46520.0;50000.0;50362.5;47417.5
2022-04-12;455.0;0.0;210.0;630.0;-40.0;-165.0;0.0;-152.5;937.5;975.0;0.0;-682.5;680.0;817.5;-3645.0;0.0;210.0;-1645.0;50975.0;50000.0;49317.5;50680.0;50817.5;46355.0;50000.0;50210.0;48355.0
2022-04-13;580.0;0.0;330.0;1192.5;960.0;585.0;0.0;-27.5;3620.0;1555.0;0.0;-352.5;1872.5;1777.5;-3060.0;0.0;182.5;1975.0;51555.0;50000.0;49647.5;51872.5;51777.5;46940.0;50000.0;50182.5;51975.0
2022-04-14;-162.5;0.0;-10.0;-450.0;-255.0;-30.0;0.0;-282.5;-1190.0;1392.5;0.0;-362.5;1422.5;1522.5;-3090.0;0.0;-100.0;785.0;51392.5;50000.0;49637.5;51422.5;51522.5;46910.0;50000.0;49900.0;50785.0
2022-04-17;120.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;240.0;1512.5;0.0;-362.5;1542.5;1522.5;-3090.0;0.0;-100.0;1025.0;51512.5;50000.0;49637.5;51542.5;51522.5;46910.0;50000.0;49900.0;51025.0
2022-04-18;-350.0;0.0;10.0;-200.0;70.0;-30.0;0.0;-410.0;-910.0;1162.5;0.0;-352.5;1342.5;1592.5;-3120.0;0.0;-510.0;115.0;51162.5;50000.0;49647.5;51342.5;51592.5;46880.0;50000.0;49490.0;50115.0
2022-04-19;112.5;0.0;695.0;-87.5;872.5;997.5;0.0;-47.5;2542.5;1275.0;0.0;342.5;1255.0;2465.0;-2122.5;0.0;-557.5;2657.5;51275.0;50000.0;50342.5;51255.0;52465.0;47877.5;50000.0;49442.5;52657.5
2022-04-20;702.5;0.0;887.5;502.5;912.5;912.5;0.0;-202.5;3715.0;1977.5;0.0;1230.0;1757.5;3377.5;-1210.0;0.0;-760.0;6372.5;51977.5;50000.0;51230.0;51757.5;53377.5;48790.0;50000.0;49240.0;56372.5
2022-04-21;1072.5;0.0;195.0;810.0;-420.0;-45.0;0.0;1182.5;2795.0;3050.0;0.0;1425.0;2567.5;2957.5;-1255.0;0.0;422.5;9167.5;53050.0;50000.0;51425.0;52567.5;52957.5;48745.0;50000.0;50422.5;59167.5
2022-04-22;-162.5;0.0;-300.0;-162.5;100.0;-30.0;0.0;-380.0;-935.0;2887.5;0.0;1125.0;2405.0;3057.5;-1285.0;0.0;42.5;8232.5;52887.5;50000.0;51125.0;52405.0;53057.5;48715.0;50000.0;50042.5;58232.5
2022-04-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207.5;207.5;2887.5;0.0;1125.0;2405.0;3057.5;-1285.0;0.0;250.0;8440.0;52887.5;50000.0;51125.0;52405.0;53057.5;48715.0;50000.0;50250.0;58440.0
2022-04-25;200.0;0.0;307.5;112.5;-20.0;230.0;0.0;-415.0;415.0;3087.5;0.0;1432.5;2517.5;3037.5;-1055.0;0.0;-165.0;8855.0;53087.5;50000.0;51432.5;52517.5;53037.5;48945.0;50000.0;49835.0;58855.0
2022-04-26;-635.0;0.0;330.0;-635.0;-660.0;-285.0;0.0;-62.5;-1947.5;2452.5;0.0;1762.5;1882.5;2377.5;-1340.0;0.0;-227.5;6907.5;52452.5;50000.0;51762.5;51882.5;52377.5;48660.0;50000.0;49772.5;56907.5
2022-04-27;-1440.0;0.0;-1455.0;-1177.5;-1177.5;-915.0;0.0;197.5;-5967.5;1012.5;0.0;307.5;705.0;1200.0;-2255.0;0.0;-30.0;940.0;51012.5;50000.0;50307.5;50705.0;51200.0;47745.0;50000.0;49970.0;50940.0
2022-04-28;335.0;0.0;-305.0;422.5;840.0;90.0;0.0;307.5;1690.0;1347.5;0.0;2.5;1127.5;2040.0;-2165.0;0.0;277.5;2630.0;51347.5;50000.0;50002.5;51127.5;52040.0;47835.0;50000.0;50277.5;52630.0
2022-04-29;180.0;0.0;-210.0;30.0;-2.5;372.5;0.0;780.0;1150.0;1527.5;0.0;-207.5;1157.5;2037.5;-1792.5;0.0;1057.5;3780.0;51527.5;50000.0;49792.5;51157.5;52037.5;48207.5;50000.0;51057.5;53780.0
2022-05-01;-230.0;0.0;-255.0;-317.5;0.0;0.0;0.0;0.0;-802.5;1297.5;0.0;-462.5;840.0;2037.5;-1792.5;0.0;1057.5;2977.5;51297.5;50000.0;49537.5;50840.0;52037.5;48207.5;50000.0;51057.5;52977.5
2022-05-02;530.0;0.0;157.5;530.0;460.0;-45.0;0.0;-317.5;1315.0;1827.5;0.0;-305.0;1370.0;2497.5;-1837.5;0.0;740.0;4292.5;51827.5;50000.0;49695.0;51370.0;52497.5;48162.5;50000.0;50740.0;54292.5
2022-05-03;112.5;0.0;255.0;367.5;220.0;345.0;0.0;205.0;1505.0;1940.0;0.0;-50.0;1737.5;2717.5;-1492.5;0.0;945.0;5797.5;51940.0;50000.0;49950.0;51737.5;52717.5;48507.5;50000.0;50945.0;55797.5
2022-05-04;-480.0;0.0;232.5;-605.0;-20.0;225.0;0.0;662.5;15.0;1460.0;0.0;182.5;1132.5;2697.5;-1267.5;0.0;1607.5;5812.5;51460.0;50000.0;50182.5;51132.5;52697.5;48732.5;50000.0;51607.5;55812.5
2022-05-05;-120.0;0.0;-320.0;-345.0;-1137.5;-800.0;0.0;175.0;-2547.5;1340.0;0.0;-137.5;787.5;1560.0;-2067.5;0.0;1782.5;3265.0;51340.0;50000.0;49862.5;50787.5;51560.0;47932.5;50000.0;51782.5;53265.0
2022-05-06;1330.0;0.0;705.0;1242.5;-140.0;-15.0;0.0;470.0;3592.5;2670.0;0.0;567.5;2030.0;1420.0;-2082.5;0.0;2252.5;6857.5;52670.0;50000.0;50567.5;52030.0;51420.0;47917.5;50000.0;52252.5;56857.5
2022-05-08;360.0;0.0;240.0;360.0;0.0;0.0;0.0;0.0;960.0;3030.0;0.0;807.5;2390.0;1420.0;-2082.5;0.0;2252.5;7817.5;53030.0;50000.0;50807.5;52390.0;51420.0;47917.5;50000.0;52252.5;57817.5
