Days;Net_DP1;Net_RV1;Net_DP8;Net_DP2;Net_DP3;Net_DP4;Net_DP6;Net_DP7;Net_Porfolio;Cum_Net_DP1;Cum_Net_RV1;Cum_Net_DP8;Cum_Net_DP2;Cum_Net_DP3;Cum_Net_DP4;Cum_Net_DP6;Cum_Net_DP7;Cum_Net_Porfolio;Total_DP1;Total_RV1;Total_DP8;Total_DP2;Total_DP3;Total_DP4;Total_DP6;Total_DP7;Total_Porfolio
2022-05-09;1675.0;0.0;1435.0;1800.0;720.0;595.0;0.0;-742.5;5482.5;4705.0;0.0;2242.5;4190.0;2140.0;-1487.5;0.0;1510.0;13300.0;54705.0;50000.0;52242.5;54190.0;52140.0;48512.5;50000.0;51510.0;63300.0
2022-05-10;597.5;0.0;435.0;72.5;-300.0;75.0;0.0;47.5;927.5;5302.5;0.0;2677.5;4262.5;1840.0;-1412.5;0.0;1557.5;14227.5;55302.5;50000.0;52677.5;54262.5;51840.0;48587.5;50000.0;51557.5;64227.5
2022-05-11;355.0;0.0;447.5;530.0;-40.0;460.0;0.0;515.0;2267.5;5657.5;0.0;3125.0;4792.5;1800.0;-952.5;0.0;2072.5;16495.0;55657.5;50000.0;53125.0;54792.5;51800.0;49047.5;50000.0;52072.5;66495.0
2022-05-12;165.0;0.0;295.0;-147.5;292.5;205.0;0.0;-335.0;475.0;5822.5;0.0;3420.0;4645.0;2092.5;-747.5;0.0;1737.5;16970.0;55822.5;50000.0;53420.0;54645.0;52092.5;49252.5;50000.0;51737.5;66970.0
2022-05-13;395.0;0.0;445.0;545.0;475.0;475.0;0.0;652.5;2987.5;6217.5;0.0;3865.0;5190.0;2567.5;-272.5;0.0;2390.0;19957.5;56217.5;50000.0;53865.0;55190.0;52567.5;49727.5;50000.0;52390.0;69957.5
2022-05-16;-715.0;0.0;-1050.0;-802.5;220.0;-405.0;0.0;60.0;-2692.5;5502.5;0.0;2815.0;4387.5;2787.5;-677.5;0.0;2450.0;17265.0;55502.5;50000.0;52815.0;54387.5;52787.5;49322.5;50000.0;52450.0;67265.0
2022-05-17;-572.5;0.0;-387.5;-1072.5;-605.0;-105.0;0.0;-250.0;-2992.5;4930.0;0.0;2427.5;3315.0;2182.5;-782.5;0.0;2200.0;14272.5;54930.0;50000.0;52427.5;53315.0;52182.5;49217.5;50000.0;52200.0;64272.5
2022-05-18;-1115.0;0.0;-975.0;-677.5;360.0;-15.0;0.0;445.0;-1977.5;3815.0;0.0;1452.5;2637.5;2542.5;-797.5;0.0;2645.0;12295.0;53815.0;50000.0;51452.5;52637.5;52542.5;49202.5;50000.0;52645.0;62295.0
2022-05-19;60.0;0.0;45.0;-302.5;200.0;450.0;0.0;-1730.0;-1277.5;3875.0;0.0;1497.5;2335.0;2742.5;-347.5;0.0;915.0;11017.5;53875.0;50000.0;51497.5;52335.0;52742.5;49652.5;50000.0;50915.0;61017.5
2022-05-20;1427.5;0.0;1512.5;1777.5;797.5;797.5;0.0;380.0;6692.5;5302.5;0.0;3010.0;4112.5;3540.0;450.0;0.0;1295.0;17710.0;55302.5;50000.0;53010.0;54112.5;53540.0;50450.0;50000.0;51295.0;67710.0
2022-05-22;-230.0;0.0;-255.0;-317.5;0.0;0.0;0.0;0.0;-802.5;5072.5;0.0;2755.0;3795.0;3540.0;450.0;0.0;1295.0;16907.5;55072.5;50000.0;52755.0;53795.0;53540.0;50450.0;50000.0;51295.0;66907.5
2022-05-23;650.0;0.0;550.0;650.0;1200.0;825.0;0.0;-337.5;3537.5;5722.5;0.0;3305.0;4445.0;4740.0;1275.0;0.0;957.5;20445.0;55722.5;50000.0;53305.0;54445.0;54740.0;51275.0;50000.0;50957.5;70445.0
2022-05-24;625.0;0.0;75.0;1150.0;220.0;345.0;0.0;-690.0;1725.0;6347.5;0.0;3380.0;5595.0;4960.0;1620.0;0.0;267.5;22170.0;56347.5;50000.0;53380.0;55595.0;54960.0;51620.0;50000.0;50267.5;72170.0
2022-05-25;-852.5;0.0;-75.0;-1017.5;-780.0;-285.0;0.0;-375.0;-3385.0;5495.0;0.0;3305.0;4577.5;4180.0;1335.0;0.0;-107.5;18785.0;55495.0;50000.0;53305.0;54577.5;54180.0;51335.0;50000.0;49892.5;68785.0
2022-05-26;-727.5;0.0;-690.0;-1277.5;-280.0;-30.0;0.0;-347.5;-3352.5;4767.5;0.0;2615.0;3300.0;3900.0;1305.0;0.0;-455.0;15432.5;54767.5;50000.0;52615.0;53300.0;53900.0;51305.0;50000.0;49545.0;65432.5
2022-05-27;-425.0;0.0;-675.0;-500.0;-160.0;90.0;0.0;-460.0;-2130.0;4342.5;0.0;1940.0;2800.0;3740.0;1395.0;0.0;-915.0;13302.5;54342.5;50000.0;51940.0;52800.0;53740.0;51395.0;50000.0;49085.0;63302.5
2022-05-29;240.0;0.0;0.0;240.0;0.0;0.0;0.0;145.0;625.0;4582.5;0.0;1940.0;3040.0;3740.0;1395.0;0.0;-770.0;13927.5;54582.5;50000.0;51940.0;53040.0;53740.0;51395.0;50000.0;49230.0;63927.5
2022-05-30;200.0;0.0;90.0;-62.5;120.0;120.0;0.0;332.5;800.0;4782.5;0.0;2030.0;2977.5;3860.0;1515.0;0.0;-437.5;14727.5;54782.5;50000.0;52030.0;52977.5;53860.0;51515.0;50000.0;49562.5;64727.5
2022-05-31;-1230.0;0.0;-1200.0;-1700.0;-1540.0;-915.0;0.0;-277.5;-6862.5;3552.5;0.0;830.0;1277.5;2320.0;600.0;0.0;-715.0;7865.0;53552.5;50000.0;50830.0;51277.5;52320.0;50600.0;50000.0;49285.0;57865.0
2022-06-01;430.0;0.0;210.0;605.0;220.0;-30.0;0.0;692.5;2127.5;3982.5;0.0;1040.0;1882.5;2540.0;570.0;0.0;-22.5;9992.5;53982.5;50000.0;51040.0;51882.5;52540.0;50570.0;50000.0;49977.5;59992.5
2022-06-02;-342.5;0.0;-450.0;-755.0;-400.0;-150.0;0.0;-82.5;-2180.0;3640.0;0.0;590.0;1127.5;2140.0;420.0;0.0;-105.0;7812.5;53640.0;50000.0;50590.0;51127.5;52140.0;50420.0;50000.0;49895.0;57812.5
2022-06-03;-397.5;0.0;-270.0;-747.5;-520.0;-270.0;0.0;407.5;-1797.5;3242.5;0.0;320.0;380.0;1620.0;150.0;0.0;302.5;6015.0;53242.5;50000.0;50320.0;50380.0;51620.0;50150.0;50000.0;50302.5;56015.0
2022-06-06;-472.5;0.0;-437.5;-710.0;-780.0;-405.0;0.0;310.0;-2495.0;2770.0;0.0;-117.5;-330.0;840.0;-255.0;0.0;612.5;3520.0;52770.0;50000.0;49882.5;49670.0;50840.0;49745.0;50000.0;50612.5;53520.0
2022-06-07;407.5;0.0;722.5;-150.0;520.0;520.0;0.0;-342.5;1677.5;3177.5;0.0;605.0;-480.0;1360.0;265.0;0.0;270.0;5197.5;53177.5;50000.0;50605.0;49520.0;51360.0;50265.0;50000.0;50270.0;55197.5
2022-06-08;530.0;0.0;1185.0;1492.5;1200.0;825.0;0.0;22.5;5255.0;3707.5;0.0;1790.0;1012.5;2560.0;1090.0;0.0;292.5;10452.5;53707.5;50000.0;51790.0;51012.5;52560.0;51090.0;50000.0;50292.5;60452.5
2022-06-09;-190.0;0.0;-435.0;-627.5;-1420.0;-795.0;0.0;-215.0;-3682.5;3517.5;0.0;1355.0;385.0;1140.0;295.0;0.0;77.5;6770.0;53517.5;50000.0;51355.0;50385.0;51140.0;50295.0;50000.0;50077.5;56770.0
2022-06-10;270.0;0.0;450.0;445.0;220.0;345.0;0.0;-47.5;1682.5;3787.5;0.0;1805.0;830.0;1360.0;640.0;0.0;30.0;8452.5;53787.5;50000.0;51805.0;50830.0;51360.0;50640.0;50000.0;50030.0;58452.5
2022-06-12;120.0;0.0;120.0;120.0;0.0;0.0;0.0;0.0;360.0;3907.5;0.0;1925.0;950.0;1360.0;640.0;0.0;30.0;8812.5;53907.5;50000.0;51925.0;50950.0;51360.0;50640.0;50000.0;50030.0;58812.5
2022-06-13;-327.5;0.0;-747.5;-190.0;-700.0;-450.0;0.0;437.5;-1977.5;3580.0;0.0;1177.5;760.0;660.0;190.0;0.0;467.5;6835.0;53580.0;50000.0;51177.5;50760.0;50660.0;50190.0;50000.0;50467.5;56835.0
2022-06-14;-800.0;0.0;-690.0;-537.5;-40.0;-540.0;0.0;82.5;-2525.0;2780.0;0.0;487.5;222.5;620.0;-350.0;0.0;550.0;4310.0;52780.0;50000.0;50487.5;50222.5;50620.0;49650.0;50000.0;50550.0;54310.0
2022-06-15;395.0;0.0;295.0;-267.5;460.0;460.0;0.0;97.5;1440.0;3175.0;0.0;782.5;-45.0;1080.0;110.0;0.0;647.5;5750.0;53175.0;50000.0;50782.5;49955.0;51080.0;50110.0;50000.0;50647.5;55750.0
2022-06-16;-1110.0;0.0;-570.0;-1897.5;-400.0;-150.0;0.0;-395.0;-4522.5;2065.0;0.0;212.5;-1942.5;680.0;-40.0;0.0;252.5;1227.5;52065.0;50000.0;50212.5;48057.5;50680.0;49960.0;50000.0;50252.5;51227.5
2022-06-17;-530.0;0.0;-450.0;-317.5;960.0;210.0;0.0;-525.0;-652.5;1535.0;0.0;-237.5;-2260.0;1640.0;170.0;0.0;-272.5;575.0;51535.0;50000.0;49762.5;47740.0;51640.0;50170.0;50000.0;49727.5;50575.0
2022-06-20;487.5;0.0;450.0;105.0;360.0;360.0;0.0;-245.0;1517.5;2022.5;0.0;212.5;-2155.0;2000.0;530.0;0.0;-517.5;2092.5;52022.5;50000.0;50212.5;47845.0;52000.0;50530.0;50000.0;49482.5;52092.5
2022-06-21;190.0;0.0;620.0;90.0;165.0;290.0;0.0;-502.5;852.5;2212.5;0.0;832.5;-2065.0;2165.0;820.0;0.0;-1020.0;2945.0;52212.5;50000.0;50832.5;47935.0;52165.0;50820.0;50000.0;48980.0;52945.0
2022-06-22;552.5;0.0;950.0;1515.0;1320.0;945.0;0.0;-610.0;4672.5;2765.0;0.0;1782.5;-550.0;3485.0;1765.0;0.0;-1630.0;7617.5;52765.0;50000.0;51782.5;49450.0;53485.0;51765.0;50000.0;48370.0;57617.5
2022-06-23;-322.5;0.0;-590.0;-847.5;-140.0;-15.0;0.0;-317.5;-2232.5;2442.5;0.0;1192.5;-1397.5;3345.0;1750.0;0.0;-1947.5;5385.0;52442.5;50000.0;51192.5;48602.5;53345.0;51750.0;50000.0;48052.5;55385.0
2022-06-24;85.0;0.0;172.5;477.5;340.0;465.0;0.0;-322.5;1217.5;2527.5;0.0;1365.0;-920.0;3685.0;2215.0;0.0;-2270.0;6602.5;52527.5;50000.0;51365.0;49080.0;53685.0;52215.0;50000.0;47730.0;56602.5
2022-06-26;-230.0;0.0;-255.0;-317.5;0.0;0.0;0.0;0.0;-802.5;2297.5;0.0;1110.0;-1237.5;3685.0;2215.0;0.0;-2270.0;5800.0;52297.5;50000.0;51110.0;48762.5;53685.0;52215.0;50000.0;47730.0;55800.0
2022-06-27;-177.5;0.0;-30.0;-440.0;-20.0;105.0;0.0;265.0;-297.5;2120.0;0.0;1080.0;-1677.5;3665.0;2320.0;0.0;-2005.0;5502.5;52120.0;50000.0;51080.0;48322.5;53665.0;52320.0;50000.0;47995.0;55502.5
2022-06-28;1120.0;0.0;1425.0;1207.5;1080.0;705.0;0.0;-1525.0;4012.5;3240.0;0.0;2505.0;-470.0;4745.0;3025.0;0.0;-3530.0;9515.0;53240.0;50000.0;52505.0;49530.0;54745.0;53025.0;50000.0;46470.0;59515.0
2022-06-29;180.0;0.0;-420.0;267.5;340.0;-285.0;0.0;590.0;672.5;3420.0;0.0;2085.0;-202.5;5085.0;2740.0;0.0;-2940.0;10187.5;53420.0;50000.0;52085.0;49797.5;55085.0;52740.0;50000.0;47060.0;60187.5
2022-06-30;1282.5;0.0;1440.0;1107.5;652.5;652.5;0.0;-17.5;5117.5;4702.5;0.0;3525.0;905.0;5737.5;3392.5;0.0;-2957.5;15305.0;54702.5;50000.0;53525.0;50905.0;55737.5;53392.5;50000.0;47042.5;65305.0
2022-07-01;410.0;0.0;0.0;0.0;0.0;450.0;0.0;112.5;972.5;5112.5;0.0;3525.0;905.0;5737.5;3842.5;0.0;-2845.0;16277.5;55112.5;50000.0;53525.0;50905.0;55737.5;53842.5;50000.0;47155.0;66277.5
2022-07-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-180.0;-180.0;5112.5;0.0;3525.0;905.0;5737.5;3842.5;0.0;-3025.0;16097.5;55112.5;50000.0;53525.0;50905.0;55737.5;53842.5;50000.0;46975.0;66097.5
2022-07-05;0.0;0.0;0.0;0.0;0.0;585.0;0.0;500.0;1085.0;5112.5;0.0;3525.0;905.0;5737.5;4427.5;0.0;-2525.0;17182.5;55112.5;50000.0;53525.0;50905.0;55737.5;54427.5;50000.0;47475.0;67182.5
2022-07-06;0.0;0.0;0.0;0.0;0.0;580.0;0.0;635.0;1215.0;5112.5;0.0;3525.0;905.0;5737.5;5007.5;0.0;-1890.0;18397.5;55112.5;50000.0;53525.0;50905.0;55737.5;55007.5;50000.0;48110.0;68397.5
2022-07-07;0.0;0.0;0.0;0.0;0.0;440.0;0.0;255.0;695.0;5112.5;0.0;3525.0;905.0;5737.5;5447.5;0.0;-1635.0;19092.5;55112.5;50000.0;53525.0;50905.0;55737.5;55447.5;50000.0;48365.0;69092.5
2022-07-08;0.0;0.0;0.0;0.0;0.0;307.5;0.0;122.5;430.0;5112.5;0.0;3525.0;905.0;5737.5;5755.0;0.0;-1512.5;19522.5;55112.5;50000.0;53525.0;50905.0;55737.5;55755.0;50000.0;48487.5;69522.5
2022-07-11;0.0;0.0;0.0;0.0;0.0;600.0;0.0;257.5;857.5;5112.5;0.0;3525.0;905.0;5737.5;6355.0;0.0;-1255.0;20380.0;55112.5;50000.0;53525.0;50905.0;55737.5;56355.0;50000.0;48745.0;70380.0
2022-07-12;0.0;0.0;0.0;0.0;0.0;230.0;0.0;417.5;647.5;5112.5;0.0;3525.0;905.0;5737.5;6585.0;0.0;-837.5;21027.5;55112.5;50000.0;53525.0;50905.0;55737.5;56585.0;50000.0;49162.5;71027.5
2022-07-13;0.0;0.0;0.0;0.0;0.0;170.0;0.0;122.5;292.5;5112.5;0.0;3525.0;905.0;5737.5;6755.0;0.0;-715.0;21320.0;55112.5;50000.0;53525.0;50905.0;55737.5;56755.0;50000.0;49285.0;71320.0
2022-07-14;0.0;0.0;0.0;0.0;0.0;72.5;0.0;-147.5;-75.0;5112.5;0.0;3525.0;905.0;5737.5;6827.5;0.0;-862.5;21245.0;55112.5;50000.0;53525.0;50905.0;55737.5;56827.5;50000.0;49137.5;71245.0
2022-07-15;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;95.0;65.0;5112.5;0.0;3525.0;905.0;5737.5;6797.5;0.0;-767.5;21310.0;55112.5;50000.0;53525.0;50905.0;55737.5;56797.5;50000.0;49232.5;71310.0
2022-07-18;0.0;0.0;0.0;0.0;0.0;-270.0;0.0;-155.0;-425.0;5112.5;0.0;3525.0;905.0;5737.5;6527.5;0.0;-922.5;20885.0;55112.5;50000.0;53525.0;50905.0;55737.5;56527.5;50000.0;49077.5;70885.0
2022-07-19;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;35.0;5.0;5112.5;0.0;3525.0;905.0;5737.5;6497.5;0.0;-887.5;20890.0;55112.5;50000.0;53525.0;50905.0;55737.5;56497.5;50000.0;49112.5;70890.0
2022-07-20;0.0;0.0;0.0;0.0;0.0;225.0;0.0;-27.5;197.5;5112.5;0.0;3525.0;905.0;5737.5;6722.5;0.0;-915.0;21087.5;55112.5;50000.0;53525.0;50905.0;55737.5;56722.5;50000.0;49085.0;71087.5
2022-07-21;0.0;0.0;0.0;0.0;0.0;345.0;0.0;0.0;345.0;5112.5;0.0;3525.0;905.0;5737.5;7067.5;0.0;-915.0;21432.5;55112.5;50000.0;53525.0;50905.0;55737.5;57067.5;50000.0;49085.0;71432.5
2022-07-22;0.0;0.0;0.0;0.0;0.0;105.0;0.0;-532.5;-427.5;5112.5;0.0;3525.0;905.0;5737.5;7172.5;0.0;-1447.5;21005.0;55112.5;50000.0;53525.0;50905.0;55737.5;57172.5;50000.0;48552.5;71005.0
2022-07-25;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;-575.0;-590.0;5112.5;0.0;3525.0;905.0;5737.5;7157.5;0.0;-2022.5;20415.0;55112.5;50000.0;53525.0;50905.0;55737.5;57157.5;50000.0;47977.5;70415.0
2022-07-26;0.0;0.0;0.0;0.0;0.0;840.0;0.0;-422.5;417.5;5112.5;0.0;3525.0;905.0;5737.5;7997.5;0.0;-2445.0;20832.5;55112.5;50000.0;53525.0;50905.0;55737.5;57997.5;50000.0;47555.0;70832.5
2022-07-27;0.0;0.0;0.0;0.0;0.0;560.0;0.0;-477.5;82.5;5112.5;0.0;3525.0;905.0;5737.5;8557.5;0.0;-2922.5;20915.0;55112.5;50000.0;53525.0;50905.0;55737.5;58557.5;50000.0;47077.5;70915.0
2022-07-28;0.0;0.0;0.0;0.0;0.0;-405.0;0.0;180.0;-225.0;5112.5;0.0;3525.0;905.0;5737.5;8152.5;0.0;-2742.5;20690.0;55112.5;50000.0;53525.0;50905.0;55737.5;58152.5;50000.0;47257.5;70690.0
2022-07-29;0.0;0.0;0.0;0.0;0.0;157.5;0.0;-582.5;-425.0;5112.5;0.0;3525.0;905.0;5737.5;8310.0;0.0;-3325.0;20265.0;55112.5;50000.0;53525.0;50905.0;55737.5;58310.0;50000.0;46675.0;70265.0
2022-07-31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;120.0;5112.5;0.0;3525.0;905.0;5737.5;8310.0;0.0;-3205.0;20385.0;55112.5;50000.0;53525.0;50905.0;55737.5;58310.0;50000.0;46795.0;70385.0
2022-08-01;0.0;0.0;0.0;0.0;0.0;225.0;0.0;-35.0;190.0;5112.5;0.0;3525.0;905.0;5737.5;8535.0;0.0;-3240.0;20575.0;55112.5;50000.0;53525.0;50905.0;55737.5;58535.0;50000.0;46760.0;70575.0
2022-08-02;0.0;0.0;0.0;0.0;0.0;-747.5;0.0;127.5;-620.0;5112.5;0.0;3525.0;905.0;5737.5;7787.5;0.0;-3112.5;19955.0;55112.5;50000.0;53525.0;50905.0;55737.5;57787.5;50000.0;46887.5;69955.0
2022-08-03;0.0;0.0;0.0;0.0;0.0;247.5;0.0;115.0;362.5;5112.5;0.0;3525.0;905.0;5737.5;8035.0;0.0;-2997.5;20317.5;55112.5;50000.0;53525.0;50905.0;55737.5;58035.0;50000.0;47002.5;70317.5
2022-08-04;0.0;0.0;0.0;0.0;0.0;-390.0;0.0;35.0;-355.0;5112.5;0.0;3525.0;905.0;5737.5;7645.0;0.0;-2962.5;19962.5;55112.5;50000.0;53525.0;50905.0;55737.5;57645.0;50000.0;47037.5;69962.5
2022-08-05;0.0;0.0;0.0;0.0;0.0;105.0;0.0;197.5;302.5;5112.5;0.0;3525.0;905.0;5737.5;7750.0;0.0;-2765.0;20265.0;55112.5;50000.0;53525.0;50905.0;55737.5;57750.0;50000.0;47235.0;70265.0
2022-08-08;0.0;0.0;0.0;0.0;0.0;720.0;0.0;-117.5;602.5;5112.5;0.0;3525.0;905.0;5737.5;8470.0;0.0;-2882.5;20867.5;55112.5;50000.0;53525.0;50905.0;55737.5;58470.0;50000.0;47117.5;70867.5
2022-08-09;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;5112.5;0.0;3525.0;905.0;5737.5;8570.0;0.0;-2882.5;20967.5;55112.5;50000.0;53525.0;50905.0;55737.5;58570.0;50000.0;47117.5;70967.5
2022-08-10;0.0;0.0;0.0;0.0;0.0;-690.0;0.0;-110.0;-800.0;5112.5;0.0;3525.0;905.0;5737.5;7880.0;0.0;-2992.5;20167.5;55112.5;50000.0;53525.0;50905.0;55737.5;57880.0;50000.0;47007.5;70167.5
2022-08-11;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;-92.5;-257.5;5112.5;0.0;3525.0;905.0;5737.5;7715.0;0.0;-3085.0;19910.0;55112.5;50000.0;53525.0;50905.0;55737.5;57715.0;50000.0;46915.0;69910.0
2022-08-12;0.0;0.0;0.0;0.0;0.0;-297.5;0.0;85.0;-212.5;5112.5;0.0;3525.0;905.0;5737.5;7417.5;0.0;-3000.0;19697.5;55112.5;50000.0;53525.0;50905.0;55737.5;57417.5;50000.0;47000.0;69697.5
2022-08-15;0.0;0.0;0.0;0.0;0.0;-390.0;0.0;342.5;-47.5;5112.5;0.0;3525.0;905.0;5737.5;7027.5;0.0;-2657.5;19650.0;55112.5;50000.0;53525.0;50905.0;55737.5;57027.5;50000.0;47342.5;69650.0
2022-08-16;0.0;0.0;0.0;0.0;0.0;480.0;0.0;0.0;480.0;5112.5;0.0;3525.0;905.0;5737.5;7507.5;0.0;-2657.5;20130.0;55112.5;50000.0;53525.0;50905.0;55737.5;57507.5;50000.0;47342.5;70130.0
2022-08-17;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;487.5;457.5;5112.5;0.0;3525.0;905.0;5737.5;7477.5;0.0;-2170.0;20587.5;55112.5;50000.0;53525.0;50905.0;55737.5;57477.5;50000.0;47830.0;70587.5
2022-08-18;0.0;0.0;0.0;0.0;0.0;-65.0;0.0;-10.0;-75.0;5112.5;0.0;3525.0;905.0;5737.5;7412.5;0.0;-2180.0;20512.5;55112.5;50000.0;53525.0;50905.0;55737.5;57412.5;50000.0;47820.0;70512.5
2022-08-19;0.0;0.0;0.0;0.0;0.0;90.0;0.0;-152.5;-62.5;5112.5;0.0;3525.0;905.0;5737.5;7502.5;0.0;-2332.5;20450.0;55112.5;50000.0;53525.0;50905.0;55737.5;57502.5;50000.0;47667.5;70450.0
2022-08-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;7.5;5112.5;0.0;3525.0;905.0;5737.5;7502.5;0.0;-2325.0;20457.5;55112.5;50000.0;53525.0;50905.0;55737.5;57502.5;50000.0;47675.0;70457.5
2022-08-22;0.0;0.0;0.0;0.0;0.0;30.0;0.0;545.0;575.0;5112.5;0.0;3525.0;905.0;5737.5;7532.5;0.0;-1780.0;21032.5;55112.5;50000.0;53525.0;50905.0;55737.5;57532.5;50000.0;48220.0;71032.5
2022-08-23;0.0;0.0;0.0;0.0;0.0;585.0;0.0;5.0;590.0;5112.5;0.0;3525.0;905.0;5737.5;8117.5;0.0;-1775.0;21622.5;55112.5;50000.0;53525.0;50905.0;55737.5;58117.5;50000.0;48225.0;71622.5
2022-08-24;0.0;0.0;0.0;0.0;0.0;222.5;0.0;-30.0;192.5;5112.5;0.0;3525.0;905.0;5737.5;8340.0;0.0;-1805.0;21815.0;55112.5;50000.0;53525.0;50905.0;55737.5;58340.0;50000.0;48195.0;71815.0
2022-08-25;0.0;0.0;0.0;0.0;0.0;-915.0;0.0;102.5;-812.5;5112.5;0.0;3525.0;905.0;5737.5;7425.0;0.0;-1702.5;21002.5;55112.5;50000.0;53525.0;50905.0;55737.5;57425.0;50000.0;48297.5;71002.5
2022-08-26;0.0;0.0;0.0;0.0;0.0;-640.0;0.0;0.0;-640.0;5112.5;0.0;3525.0;905.0;5737.5;6785.0;0.0;-1702.5;20362.5;55112.5;50000.0;53525.0;50905.0;55737.5;56785.0;50000.0;48297.5;70362.5
2022-08-29;0.0;0.0;0.0;0.0;0.0;720.0;0.0;-107.5;612.5;5112.5;0.0;3525.0;905.0;5737.5;7505.0;0.0;-1810.0;20975.0;55112.5;50000.0;53525.0;50905.0;55737.5;57505.0;50000.0;48190.0;70975.0
2022-08-30;0.0;0.0;0.0;0.0;0.0;-270.0;0.0;-415.0;-685.0;5112.5;0.0;3525.0;905.0;5737.5;7235.0;0.0;-2225.0;20290.0;55112.5;50000.0;53525.0;50905.0;55737.5;57235.0;50000.0;47775.0;70290.0
2022-08-31;0.0;0.0;0.0;0.0;0.0;825.0;0.0;-515.0;310.0;5112.5;0.0;3525.0;905.0;5737.5;8060.0;0.0;-2740.0;20600.0;55112.5;50000.0;53525.0;50905.0;55737.5;58060.0;50000.0;47260.0;70600.0
2022-09-01;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;180.0;165.0;5112.5;0.0;3525.0;905.0;5737.5;8045.0;0.0;-2560.0;20765.0;55112.5;50000.0;53525.0;50905.0;55737.5;58045.0;50000.0;47440.0;70765.0
