Days;Net_DP1;Net_RV1;Net_DP8;Net_DP2;Net_DP3;Net_DP4;Net_DP6;Net_DP7;Net_Porfolio;Cum_Net_DP1;Cum_Net_RV1;Cum_Net_DP8;Cum_Net_DP2;Cum_Net_DP3;Cum_Net_DP4;Cum_Net_DP6;Cum_Net_DP7;Cum_Net_Porfolio;Total_DP1;Total_RV1;Total_DP8;Total_DP2;Total_DP3;Total_DP4;Total_DP6;Total_DP7;Total_Porfolio
2022-09-02;0.0;0.0;0.0;0.0;0.0;330.0;0.0;382.5;712.5;5112.5;0.0;3525.0;905.0;5737.5;8375.0;0.0;-2177.5;21477.5;55112.5;50000.0;53525.0;50905.0;55737.5;58375.0;50000.0;47822.5;71477.5
2022-09-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-117.5;-117.5;5112.5;0.0;3525.0;905.0;5737.5;8375.0;0.0;-2295.0;21360.0;55112.5;50000.0;53525.0;50905.0;55737.5;58375.0;50000.0;47705.0;71360.0
2022-09-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-152.5;-152.5;5112.5;0.0;3525.0;905.0;5737.5;8375.0;0.0;-2447.5;21207.5;55112.5;50000.0;53525.0;50905.0;55737.5;58375.0;50000.0;47552.5;71207.5
2022-09-06;0.0;0.0;0.0;0.0;0.0;-390.0;0.0;640.0;250.0;5112.5;0.0;3525.0;905.0;5737.5;7985.0;0.0;-1807.5;21457.5;55112.5;50000.0;53525.0;50905.0;55737.5;57985.0;50000.0;48192.5;71457.5
2022-09-07;0.0;0.0;0.0;0.0;0.0;720.0;0.0;72.5;792.5;5112.5;0.0;3525.0;905.0;5737.5;8705.0;0.0;-1735.0;22250.0;55112.5;50000.0;53525.0;50905.0;55737.5;58705.0;50000.0;48265.0;72250.0
2022-09-08;0.0;0.0;0.0;0.0;0.0;-540.0;0.0;310.0;-230.0;5112.5;0.0;3525.0;905.0;5737.5;8165.0;0.0;-1425.0;22020.0;55112.5;50000.0;53525.0;50905.0;55737.5;58165.0;50000.0;48575.0;72020.0
2022-09-09;0.0;0.0;0.0;0.0;0.0;90.0;0.0;245.0;335.0;5112.5;0.0;3525.0;905.0;5737.5;8255.0;0.0;-1180.0;22355.0;55112.5;50000.0;53525.0;50905.0;55737.5;58255.0;50000.0;48820.0;72355.0
2022-09-12;0.0;0.0;0.0;0.0;0.0;-150.0;0.0;182.5;32.5;5112.5;0.0;3525.0;905.0;5737.5;8105.0;0.0;-997.5;22387.5;55112.5;50000.0;53525.0;50905.0;55737.5;58105.0;50000.0;49002.5;72387.5
2022-09-13;0.0;0.0;0.0;0.0;0.0;-915.0;0.0;422.5;-492.5;5112.5;0.0;3525.0;905.0;5737.5;7190.0;0.0;-575.0;21895.0;55112.5;50000.0;53525.0;50905.0;55737.5;57190.0;50000.0;49425.0;71895.0
2022-09-14;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;-232.5;-397.5;5112.5;0.0;3525.0;905.0;5737.5;7025.0;0.0;-807.5;21497.5;55112.5;50000.0;53525.0;50905.0;55737.5;57025.0;50000.0;49192.5;71497.5
2022-09-15;0.0;0.0;0.0;0.0;0.0;390.0;0.0;510.0;900.0;5112.5;0.0;3525.0;905.0;5737.5;7415.0;0.0;-297.5;22397.5;55112.5;50000.0;53525.0;50905.0;55737.5;57415.0;50000.0;49702.5;72397.5
2022-09-16;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;97.5;82.5;5112.5;0.0;3525.0;905.0;5737.5;7400.0;0.0;-200.0;22480.0;55112.5;50000.0;53525.0;50905.0;55737.5;57400.0;50000.0;49800.0;72480.0
2022-09-19;0.0;0.0;0.0;0.0;0.0;210.0;0.0;657.5;867.5;5112.5;0.0;3525.0;905.0;5737.5;7610.0;0.0;457.5;23347.5;55112.5;50000.0;53525.0;50905.0;55737.5;57610.0;50000.0;50457.5;73347.5
2022-09-20;0.0;0.0;0.0;0.0;0.0;-1035.0;0.0;107.5;-927.5;5112.5;0.0;3525.0;905.0;5737.5;6575.0;0.0;565.0;22420.0;55112.5;50000.0;53525.0;50905.0;55737.5;56575.0;50000.0;50565.0;72420.0
2022-09-21;0.0;0.0;0.0;0.0;0.0;-145.0;0.0;-670.0;-815.0;5112.5;0.0;3525.0;905.0;5737.5;6430.0;0.0;-105.0;21605.0;55112.5;50000.0;53525.0;50905.0;55737.5;56430.0;50000.0;49895.0;71605.0
2022-09-22;0.0;0.0;0.0;0.0;0.0;570.0;0.0;372.5;942.5;5112.5;0.0;3525.0;905.0;5737.5;7000.0;0.0;267.5;22547.5;55112.5;50000.0;53525.0;50905.0;55737.5;57000.0;50000.0;50267.5;72547.5
2022-09-23;0.0;0.0;0.0;0.0;0.0;225.0;0.0;-542.5;-317.5;5112.5;0.0;3525.0;905.0;5737.5;7225.0;0.0;-275.0;22230.0;55112.5;50000.0;53525.0;50905.0;55737.5;57225.0;50000.0;49725.0;72230.0
2022-09-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;157.5;157.5;5112.5;0.0;3525.0;905.0;5737.5;7225.0;0.0;-117.5;22387.5;55112.5;50000.0;53525.0;50905.0;55737.5;57225.0;50000.0;49882.5;72387.5
2022-09-26;0.0;0.0;0.0;0.0;0.0;450.0;0.0;135.0;585.0;5112.5;0.0;3525.0;905.0;5737.5;7675.0;0.0;17.5;22972.5;55112.5;50000.0;53525.0;50905.0;55737.5;57675.0;50000.0;50017.5;72972.5
2022-09-27;0.0;0.0;0.0;0.0;0.0;-420.0;0.0;-165.0;-585.0;5112.5;0.0;3525.0;905.0;5737.5;7255.0;0.0;-147.5;22387.5;55112.5;50000.0;53525.0;50905.0;55737.5;57255.0;50000.0;49852.5;72387.5
2022-09-28;0.0;0.0;0.0;0.0;0.0;-145.0;0.0;260.0;115.0;5112.5;0.0;3525.0;905.0;5737.5;7110.0;0.0;112.5;22502.5;55112.5;50000.0;53525.0;50905.0;55737.5;57110.0;50000.0;50112.5;72502.5
2022-09-29;0.0;0.0;0.0;0.0;0.0;330.0;0.0;-125.0;205.0;5112.5;0.0;3525.0;905.0;5737.5;7440.0;0.0;-12.5;22707.5;55112.5;50000.0;53525.0;50905.0;55737.5;57440.0;50000.0;49987.5;72707.5
2022-09-30;0.0;0.0;0.0;0.0;0.0;330.0;0.0;875.0;1205.0;5112.5;0.0;3525.0;905.0;5737.5;7770.0;0.0;862.5;23912.5;55112.5;50000.0;53525.0;50905.0;55737.5;57770.0;50000.0;50862.5;73912.5
2022-10-03;0.0;0.0;0.0;0.0;0.0;-275.0;0.0;-320.0;-595.0;5112.5;0.0;3525.0;905.0;5737.5;7495.0;0.0;542.5;23317.5;55112.5;50000.0;53525.0;50905.0;55737.5;57495.0;50000.0;50542.5;73317.5
2022-10-04;0.0;0.0;0.0;0.0;0.0;345.0;0.0;635.0;980.0;5112.5;0.0;3525.0;905.0;5737.5;7840.0;0.0;1177.5;24297.5;55112.5;50000.0;53525.0;50905.0;55737.5;57840.0;50000.0;51177.5;74297.5
2022-10-05;0.0;0.0;0.0;0.0;0.0;600.0;0.0;422.5;1022.5;5112.5;0.0;3525.0;905.0;5737.5;8440.0;0.0;1600.0;25320.0;55112.5;50000.0;53525.0;50905.0;55737.5;58440.0;50000.0;51600.0;75320.0
2022-10-06;0.0;0.0;0.0;0.0;0.0;57.5;0.0;-35.0;22.5;5112.5;0.0;3525.0;905.0;5737.5;8497.5;0.0;1565.0;25342.5;55112.5;50000.0;53525.0;50905.0;55737.5;58497.5;50000.0;51565.0;75342.5
2022-10-07;0.0;0.0;0.0;0.0;0.0;50.0;0.0;340.0;390.0;5112.5;0.0;3525.0;905.0;5737.5;8547.5;0.0;1905.0;25732.5;55112.5;50000.0;53525.0;50905.0;55737.5;58547.5;50000.0;51905.0;75732.5
2022-10-10;0.0;0.0;0.0;0.0;0.0;100.0;0.0;-440.0;-340.0;5112.5;0.0;3525.0;905.0;5737.5;8647.5;0.0;1465.0;25392.5;55112.5;50000.0;53525.0;50905.0;55737.5;58647.5;50000.0;51465.0;75392.5
2022-10-11;0.0;0.0;0.0;0.0;0.0;-530.0;0.0;912.5;382.5;5112.5;0.0;3525.0;905.0;5737.5;8117.5;0.0;2377.5;25775.0;55112.5;50000.0;53525.0;50905.0;55737.5;58117.5;50000.0;52377.5;75775.0
2022-10-12;0.0;0.0;0.0;0.0;0.0;-35.0;0.0;-40.0;-75.0;5112.5;0.0;3525.0;905.0;5737.5;8082.5;0.0;2337.5;25700.0;55112.5;50000.0;53525.0;50905.0;55737.5;58082.5;50000.0;52337.5;75700.0
2022-10-13;0.0;0.0;0.0;0.0;0.0;595.0;0.0;562.5;1157.5;5112.5;0.0;3525.0;905.0;5737.5;8677.5;0.0;2900.0;26857.5;55112.5;50000.0;53525.0;50905.0;55737.5;58677.5;50000.0;52900.0;76857.5
2022-10-14;0.0;0.0;0.0;0.0;0.0;-300.0;0.0;-232.5;-532.5;5112.5;0.0;3525.0;905.0;5737.5;8377.5;0.0;2667.5;26325.0;55112.5;50000.0;53525.0;50905.0;55737.5;58377.5;50000.0;52667.5;76325.0
2022-10-17;0.0;0.0;0.0;0.0;0.0;-525.0;0.0;-725.0;-1250.0;5112.5;0.0;3525.0;905.0;5737.5;7852.5;0.0;1942.5;25075.0;55112.5;50000.0;53525.0;50905.0;55737.5;57852.5;50000.0;51942.5;75075.0
2022-10-18;0.0;0.0;0.0;0.0;0.0;-420.0;0.0;547.5;127.5;5112.5;0.0;3525.0;905.0;5737.5;7432.5;0.0;2490.0;25202.5;55112.5;50000.0;53525.0;50905.0;55737.5;57432.5;50000.0;52490.0;75202.5
2022-10-19;0.0;0.0;0.0;0.0;0.0;705.0;0.0;-625.0;80.0;5112.5;0.0;3525.0;905.0;5737.5;8137.5;0.0;1865.0;25282.5;55112.5;50000.0;53525.0;50905.0;55737.5;58137.5;50000.0;51865.0;75282.5
2022-10-20;0.0;0.0;0.0;0.0;0.0;-285.0;0.0;412.5;127.5;5112.5;0.0;3525.0;905.0;5737.5;7852.5;0.0;2277.5;25410.0;55112.5;50000.0;53525.0;50905.0;55737.5;57852.5;50000.0;52277.5;75410.0
2022-10-21;0.0;0.0;0.0;0.0;0.0;-135.0;0.0;-415.0;-550.0;5112.5;0.0;3525.0;905.0;5737.5;7717.5;0.0;1862.5;24860.0;55112.5;50000.0;53525.0;50905.0;55737.5;57717.5;50000.0;51862.5;74860.0
2022-10-24;0.0;0.0;0.0;0.0;0.0;90.0;0.0;80.0;170.0;5112.5;0.0;3525.0;905.0;5737.5;7807.5;0.0;1942.5;25030.0;55112.5;50000.0;53525.0;50905.0;55737.5;57807.5;50000.0;51942.5;75030.0
2022-10-25;0.0;0.0;0.0;0.0;0.0;-887.5;0.0;157.5;-730.0;5112.5;0.0;3525.0;905.0;5737.5;6920.0;0.0;2100.0;24300.0;55112.5;50000.0;53525.0;50905.0;55737.5;56920.0;50000.0;52100.0;74300.0
2022-10-26;0.0;0.0;0.0;0.0;0.0;-540.0;0.0;-267.5;-807.5;5112.5;0.0;3525.0;905.0;5737.5;6380.0;0.0;1832.5;23492.5;55112.5;50000.0;53525.0;50905.0;55737.5;56380.0;50000.0;51832.5;73492.5
2022-10-27;0.0;0.0;0.0;0.0;0.0;90.0;0.0;780.0;870.0;5112.5;0.0;3525.0;905.0;5737.5;6470.0;0.0;2612.5;24362.5;55112.5;50000.0;53525.0;50905.0;55737.5;56470.0;50000.0;52612.5;74362.5
2022-10-28;0.0;0.0;0.0;0.0;0.0;-20.0;0.0;-425.0;-445.0;5112.5;0.0;3525.0;905.0;5737.5;6450.0;0.0;2187.5;23917.5;55112.5;50000.0;53525.0;50905.0;55737.5;56450.0;50000.0;52187.5;73917.5
2022-10-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-217.5;-217.5;5112.5;0.0;3525.0;905.0;5737.5;6450.0;0.0;1970.0;23700.0;55112.5;50000.0;53525.0;50905.0;55737.5;56450.0;50000.0;51970.0;73700.0
2022-10-31;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;377.5;347.5;5112.5;0.0;3525.0;905.0;5737.5;6420.0;0.0;2347.5;24047.5;55112.5;50000.0;53525.0;50905.0;55737.5;56420.0;50000.0;52347.5;74047.5
2022-11-01;0.0;0.0;0.0;0.0;0.0;137.5;0.0;140.0;277.5;5112.5;0.0;3525.0;905.0;5737.5;6557.5;0.0;2487.5;24325.0;55112.5;50000.0;53525.0;50905.0;55737.5;56557.5;50000.0;52487.5;74325.0
2022-11-02;0.0;0.0;0.0;0.0;0.0;570.0;0.0;-202.5;367.5;5112.5;0.0;3525.0;905.0;5737.5;7127.5;0.0;2285.0;24692.5;55112.5;50000.0;53525.0;50905.0;55737.5;57127.5;50000.0;52285.0;74692.5
2022-11-03;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;25.0;-5.0;5112.5;0.0;3525.0;905.0;5737.5;7097.5;0.0;2310.0;24687.5;55112.5;50000.0;53525.0;50905.0;55737.5;57097.5;50000.0;52310.0;74687.5
2022-11-04;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;-57.5;-222.5;5112.5;0.0;3525.0;905.0;5737.5;6932.5;0.0;2252.5;24465.0;55112.5;50000.0;53525.0;50905.0;55737.5;56932.5;50000.0;52252.5;74465.0
2022-11-07;0.0;0.0;0.0;0.0;0.0;-270.0;0.0;402.5;132.5;5112.5;0.0;3525.0;905.0;5737.5;6662.5;0.0;2655.0;24597.5;55112.5;50000.0;53525.0;50905.0;55737.5;56662.5;50000.0;52655.0;74597.5
2022-11-08;0.0;0.0;0.0;0.0;0.0;-195.0;0.0;-107.5;-302.5;5112.5;0.0;3525.0;905.0;5737.5;6467.5;0.0;2547.5;24295.0;55112.5;50000.0;53525.0;50905.0;55737.5;56467.5;50000.0;52547.5;74295.0
2022-11-09;0.0;0.0;0.0;0.0;0.0;465.0;0.0;-315.0;150.0;5112.5;0.0;3525.0;905.0;5737.5;6932.5;0.0;2232.5;24445.0;55112.5;50000.0;53525.0;50905.0;55737.5;56932.5;50000.0;52232.5;74445.0
2022-11-10;0.0;0.0;0.0;0.0;0.0;325.0;0.0;-152.5;172.5;5112.5;0.0;3525.0;905.0;5737.5;7257.5;0.0;2080.0;24617.5;55112.5;50000.0;53525.0;50905.0;55737.5;57257.5;50000.0;52080.0;74617.5
2022-11-11;0.0;0.0;0.0;0.0;0.0;-510.0;0.0;907.5;397.5;5112.5;0.0;3525.0;905.0;5737.5;6747.5;0.0;2987.5;25015.0;55112.5;50000.0;53525.0;50905.0;55737.5;56747.5;50000.0;52987.5;75015.0
2022-11-14;0.0;0.0;0.0;0.0;0.0;632.5;0.0;145.0;777.5;5112.5;0.0;3525.0;905.0;5737.5;7380.0;0.0;3132.5;25792.5;55112.5;50000.0;53525.0;50905.0;55737.5;57380.0;50000.0;53132.5;75792.5
2022-11-15;0.0;0.0;0.0;0.0;0.0;-540.0;0.0;315.0;-225.0;5112.5;0.0;3525.0;905.0;5737.5;6840.0;0.0;3447.5;25567.5;55112.5;50000.0;53525.0;50905.0;55737.5;56840.0;50000.0;53447.5;75567.5
2022-11-16;0.0;0.0;0.0;0.0;0.0;-410.0;0.0;-560.0;-970.0;5112.5;0.0;3525.0;905.0;5737.5;6430.0;0.0;2887.5;24597.5;55112.5;50000.0;53525.0;50905.0;55737.5;56430.0;50000.0;52887.5;74597.5
2022-11-17;0.0;0.0;0.0;0.0;0.0;345.0;0.0;115.0;460.0;5112.5;0.0;3525.0;905.0;5737.5;6775.0;0.0;3002.5;25057.5;55112.5;50000.0;53525.0;50905.0;55737.5;56775.0;50000.0;53002.5;75057.5
2022-11-18;0.0;0.0;0.0;0.0;0.0;595.0;0.0;-702.5;-107.5;5112.5;0.0;3525.0;905.0;5737.5;7370.0;0.0;2300.0;24950.0;55112.5;50000.0;53525.0;50905.0;55737.5;57370.0;50000.0;52300.0;74950.0
2022-11-21;0.0;0.0;0.0;0.0;0.0;105.0;0.0;-537.5;-432.5;5112.5;0.0;3525.0;905.0;5737.5;7475.0;0.0;1762.5;24517.5;55112.5;50000.0;53525.0;50905.0;55737.5;57475.0;50000.0;51762.5;74517.5
2022-11-22;0.0;0.0;0.0;0.0;0.0;480.0;0.0;57.5;537.5;5112.5;0.0;3525.0;905.0;5737.5;7955.0;0.0;1820.0;25055.0;55112.5;50000.0;53525.0;50905.0;55737.5;57955.0;50000.0;51820.0;75055.0
2022-11-23;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;132.5;117.5;5112.5;0.0;3525.0;905.0;5737.5;7940.0;0.0;1952.5;25172.5;55112.5;50000.0;53525.0;50905.0;55737.5;57940.0;50000.0;51952.5;75172.5
2022-11-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;65.0;5112.5;0.0;3525.0;905.0;5737.5;7940.0;0.0;2017.5;25237.5;55112.5;50000.0;53525.0;50905.0;55737.5;57940.0;50000.0;52017.5;75237.5
2022-11-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-305.0;-305.0;5112.5;0.0;3525.0;905.0;5737.5;7940.0;0.0;1712.5;24932.5;55112.5;50000.0;53525.0;50905.0;55737.5;57940.0;50000.0;51712.5;74932.5
2022-11-28;0.0;0.0;0.0;0.0;0.0;72.5;0.0;-110.0;-37.5;5112.5;0.0;3525.0;905.0;5737.5;8012.5;0.0;1602.5;24895.0;55112.5;50000.0;53525.0;50905.0;55737.5;58012.5;50000.0;51602.5;74895.0
2022-11-29;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;390.0;375.0;5112.5;0.0;3525.0;905.0;5737.5;7997.5;0.0;1992.5;25270.0;55112.5;50000.0;53525.0;50905.0;55737.5;57997.5;50000.0;51992.5;75270.0
2022-11-30;0.0;0.0;0.0;0.0;0.0;-755.0;0.0;-297.5;-1052.5;5112.5;0.0;3525.0;905.0;5737.5;7242.5;0.0;1695.0;24217.5;55112.5;50000.0;53525.0;50905.0;55737.5;57242.5;50000.0;51695.0;74217.5
2022-12-01;0.0;0.0;0.0;0.0;0.0;480.0;0.0;-507.5;-27.5;5112.5;0.0;3525.0;905.0;5737.5;7722.5;0.0;1187.5;24190.0;55112.5;50000.0;53525.0;50905.0;55737.5;57722.5;50000.0;51187.5;74190.0
2022-12-02;0.0;0.0;0.0;0.0;0.0;-135.0;0.0;-280.0;-415.0;5112.5;0.0;3525.0;905.0;5737.5;7587.5;0.0;907.5;23775.0;55112.5;50000.0;53525.0;50905.0;55737.5;57587.5;50000.0;50907.5;73775.0
2022-12-05;0.0;0.0;0.0;0.0;0.0;-135.0;0.0;597.5;462.5;5112.5;0.0;3525.0;905.0;5737.5;7452.5;0.0;1505.0;24237.5;55112.5;50000.0;53525.0;50905.0;55737.5;57452.5;50000.0;51505.0;74237.5
2022-12-06;0.0;0.0;0.0;0.0;0.0;360.0;0.0;-122.5;237.5;5112.5;0.0;3525.0;905.0;5737.5;7812.5;0.0;1382.5;24475.0;55112.5;50000.0;53525.0;50905.0;55737.5;57812.5;50000.0;51382.5;74475.0
2022-12-07;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;-185.0;-215.0;5112.5;0.0;3525.0;905.0;5737.5;7782.5;0.0;1197.5;24260.0;55112.5;50000.0;53525.0;50905.0;55737.5;57782.5;50000.0;51197.5;74260.0
2022-12-08;0.0;0.0;0.0;0.0;0.0;345.0;0.0;665.0;1010.0;5112.5;0.0;3525.0;905.0;5737.5;8127.5;0.0;1862.5;25270.0;55112.5;50000.0;53525.0;50905.0;55737.5;58127.5;50000.0;51862.5;75270.0
2022-12-09;0.0;0.0;0.0;0.0;0.0;-60.0;0.0;0.0;-60.0;5112.5;0.0;3525.0;905.0;5737.5;8067.5;0.0;1862.5;25210.0;55112.5;50000.0;53525.0;50905.0;55737.5;58067.5;50000.0;51862.5;75210.0
2022-12-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;220.0;5112.5;0.0;3525.0;905.0;5737.5;8067.5;0.0;2082.5;25430.0;55112.5;50000.0;53525.0;50905.0;55737.5;58067.5;50000.0;52082.5;75430.0
2022-12-12;0.0;0.0;0.0;0.0;0.0;360.0;0.0;132.5;492.5;5112.5;0.0;3525.0;905.0;5737.5;8427.5;0.0;2215.0;25922.5;55112.5;50000.0;53525.0;50905.0;55737.5;58427.5;50000.0;52215.0;75922.5
2022-12-13;0.0;0.0;0.0;0.0;0.0;-660.0;0.0;-452.5;-1112.5;5112.5;0.0;3525.0;905.0;5737.5;7767.5;0.0;1762.5;24810.0;55112.5;50000.0;53525.0;50905.0;55737.5;57767.5;50000.0;51762.5;74810.0
2022-12-14;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;675.0;660.0;5112.5;0.0;3525.0;905.0;5737.5;7752.5;0.0;2437.5;25470.0;55112.5;50000.0;53525.0;50905.0;55737.5;57752.5;50000.0;52437.5;75470.0
2022-12-15;0.0;0.0;0.0;0.0;0.0;360.0;0.0;-292.5;67.5;5112.5;0.0;3525.0;905.0;5737.5;8112.5;0.0;2145.0;25537.5;55112.5;50000.0;53525.0;50905.0;55737.5;58112.5;50000.0;52145.0;75537.5
2022-12-16;0.0;0.0;0.0;0.0;0.0;-30.0;0.0;422.5;392.5;5112.5;0.0;3525.0;905.0;5737.5;8082.5;0.0;2567.5;25930.0;55112.5;50000.0;53525.0;50905.0;55737.5;58082.5;50000.0;52567.5;75930.0
2022-12-19;0.0;0.0;0.0;0.0;0.0;585.0;0.0;-377.5;207.5;5112.5;0.0;3525.0;905.0;5737.5;8667.5;0.0;2190.0;26137.5;55112.5;50000.0;53525.0;50905.0;55737.5;58667.5;50000.0;52190.0;76137.5
2022-12-20;0.0;0.0;0.0;0.0;0.0;-15.0;0.0;0.0;-15.0;5112.5;0.0;3525.0;905.0;5737.5;8652.5;0.0;2190.0;26122.5;55112.5;50000.0;53525.0;50905.0;55737.5;58652.5;50000.0;52190.0;76122.5
2022-12-21;0.0;0.0;0.0;0.0;0.0;105.0;0.0;-295.0;-190.0;5112.5;0.0;3525.0;905.0;5737.5;8757.5;0.0;1895.0;25932.5;55112.5;50000.0;53525.0;50905.0;55737.5;58757.5;50000.0;51895.0;75932.5
2022-12-22;0.0;0.0;0.0;0.0;0.0;-345.0;0.0;122.5;-222.5;5112.5;0.0;3525.0;905.0;5737.5;8412.5;0.0;2017.5;25710.0;55112.5;50000.0;53525.0;50905.0;55737.5;58412.5;50000.0;52017.5;75710.0
2022-12-23;0.0;0.0;0.0;0.0;0.0;557.5;0.0;-552.5;5.0;5112.5;0.0;3525.0;905.0;5737.5;8970.0;0.0;1465.0;25715.0;55112.5;50000.0;53525.0;50905.0;55737.5;58970.0;50000.0;51465.0;75715.0
2022-12-27;0.0;0.0;0.0;0.0;0.0;360.0;0.0;312.5;672.5;5112.5;0.0;3525.0;905.0;5737.5;9330.0;0.0;1777.5;26387.5;55112.5;50000.0;53525.0;50905.0;55737.5;59330.0;50000.0;51777.5;76387.5
2022-12-28;0.0;0.0;0.0;0.0;0.0;600.0;0.0;260.0;860.0;5112.5;0.0;3525.0;905.0;5737.5;9930.0;0.0;2037.5;27247.5;55112.5;50000.0;53525.0;50905.0;55737.5;59930.0;50000.0;52037.5;77247.5
2022-12-29;0.0;0.0;0.0;0.0;0.0;840.0;0.0;182.5;1022.5;5112.5;0.0;3525.0;905.0;5737.5;10770.0;0.0;2220.0;28270.0;55112.5;50000.0;53525.0;50905.0;55737.5;60770.0;50000.0;52220.0;78270.0
2022-12-30;0.0;0.0;0.0;0.0;0.0;190.0;0.0;0.0;190.0;5112.5;0.0;3525.0;905.0;5737.5;10960.0;0.0;2220.0;28460.0;55112.5;50000.0;53525.0;50905.0;55737.5;60960.0;50000.0;52220.0;78460.0
2023-01-03;0.0;-1270.0;0.0;0.0;0.0;-645.0;-1270.0;0.0;-3185.0;5112.5;-1270.0;3525.0;905.0;5737.5;10315.0;-1270.0;2220.0;25275.0;55112.5;48730.0;53525.0;50905.0;55737.5;60315.0;48730.0;52220.0;75275.0
2023-01-04;0.0;-1087.5;0.0;0.0;0.0;-900.0;-1137.5;0.0;-3125.0;5112.5;-2357.5;3525.0;905.0;5737.5;9415.0;-2407.5;2220.0;22150.0;55112.5;47642.5;53525.0;50905.0;55737.5;59415.0;47592.5;52220.0;72150.0
2023-01-05;0.0;-587.5;0.0;0.0;0.0;-525.0;-625.0;0.0;-1737.5;5112.5;-2945.0;3525.0;905.0;5737.5;8890.0;-3032.5;2220.0;20412.5;55112.5;47055.0;53525.0;50905.0;55737.5;58890.0;46967.5;52220.0;70412.5
2023-01-06;0.0;47.5;0.0;0.0;0.0;-390.0;-390.0;0.0;-732.5;5112.5;-2897.5;3525.0;905.0;5737.5;8500.0;-3422.5;2220.0;19680.0;55112.5;47102.5;53525.0;50905.0;55737.5;58500.0;46577.5;52220.0;69680.0
